timestamp,author,element_label,value
2091-01-01,avenir,Deceased,994904
2092-01-01,avenir,Deceased,1001916
2093-01-01,avenir,Deceased,1009775
2094-01-01,avenir,Deceased,1017447
2095-01-01,avenir,Deceased,1023752
2096-01-01,avenir,Deceased,1030443
2097-01-01,avenir,Deceased,1035680
2098-01-01,avenir,Deceased,1040147
2099-01-01,avenir,Deceased,1044554
2100-01-01,avenir,Deceased,1050964
2101-01-01,avenir,Deceased,1056515
2102-01-01,avenir,Deceased,1061316
2103-01-01,avenir,Deceased,1065483
2104-01-01,avenir,Deceased,1069124
2105-01-01,avenir,Deceased,1072316
2106-01-01,avenir,Deceased,1075080
2107-01-01,avenir,Deceased,1077427
2108-01-01,avenir,Deceased,1079375
2109-01-01,avenir,Deceased,1080942
2110-01-01,avenir,Deceased,1081981
2111-01-01,avenir,Deceased,1082666
2112-01-01,avenir,Deceased,1083032
2113-01-01,avenir,Deceased,1083116
2114-01-01,avenir,Deceased,1082970
2115-01-01,avenir,Deceased,1082641
2116-01-01,avenir,Deceased,1082155
2117-01-01,avenir,Deceased,1081535
2118-01-01,avenir,Deceased,1080801
2119-01-01,avenir,Deceased,1079971
2019-01-01,avenir,DsFreeSus -> DiabetesEpsd,98656
2020-01-01,avenir,DsFreeSus -> DiabetesEpsd,102395
2021-01-01,avenir,DsFreeSus -> DiabetesEpsd,106553
2022-01-01,avenir,DsFreeSus -> DiabetesEpsd,110667
2023-01-01,avenir,DsFreeSus -> DiabetesEpsd,115029
2024-01-01,avenir,DsFreeSus -> DiabetesEpsd,119413
2025-01-01,avenir,DsFreeSus -> DiabetesEpsd,123900
2026-01-01,avenir,DsFreeSus -> DiabetesEpsd,128487
2027-01-01,avenir,DsFreeSus -> DiabetesEpsd,133149
2028-01-01,avenir,DsFreeSus -> DiabetesEpsd,138030
2029-01-01,avenir,DsFreeSus -> DiabetesEpsd,142960
2030-01-01,avenir,DsFreeSus -> DiabetesEpsd,148083
2031-01-01,avenir,DsFreeSus -> DiabetesEpsd,153303
2032-01-01,avenir,DsFreeSus -> DiabetesEpsd,158674
2033-01-01,avenir,DsFreeSus -> DiabetesEpsd,164349
2034-01-01,avenir,DsFreeSus -> DiabetesEpsd,170108
2035-01-01,avenir,DsFreeSus -> DiabetesEpsd,175986
2036-01-01,avenir,DsFreeSus -> DiabetesEpsd,181958
2037-01-01,avenir,DsFreeSus -> DiabetesEpsd,187941
2038-01-01,avenir,DsFreeSus -> DiabetesEpsd,194011
2039-01-01,avenir,DsFreeSus -> DiabetesEpsd,200176
2040-01-01,avenir,DsFreeSus -> DiabetesEpsd,206636
2041-01-01,avenir,DsFreeSus -> DiabetesEpsd,213011
2042-01-01,avenir,DsFreeSus -> DiabetesEpsd,219687
2043-01-01,avenir,DsFreeSus -> DiabetesEpsd,226713
2044-01-01,avenir,DsFreeSus -> DiabetesEpsd,233874
2045-01-01,avenir,DsFreeSus -> DiabetesEpsd,241152
2046-01-01,avenir,DsFreeSus -> DiabetesEpsd,248348
2047-01-01,avenir,DsFreeSus -> DiabetesEpsd,255554
2048-01-01,avenir,DsFreeSus -> DiabetesEpsd,263059
2049-01-01,avenir,DsFreeSus -> DiabetesEpsd,270039
2050-01-01,avenir,DsFreeSus -> DiabetesEpsd,277113
2051-01-01,avenir,DsFreeSus -> DiabetesEpsd,284046
2052-01-01,avenir,DsFreeSus -> DiabetesEpsd,290823
2053-01-01,avenir,DsFreeSus -> DiabetesEpsd,297810
2054-01-01,avenir,DsFreeSus -> DiabetesEpsd,304777
2055-01-01,avenir,DsFreeSus -> DiabetesEpsd,311545
2056-01-01,avenir,DsFreeSus -> DiabetesEpsd,318184
2057-01-01,avenir,DsFreeSus -> DiabetesEpsd,324566
2058-01-01,avenir,DsFreeSus -> DiabetesEpsd,330992
2059-01-01,avenir,DsFreeSus -> DiabetesEpsd,336820
2060-01-01,avenir,DsFreeSus -> DiabetesEpsd,342785
2061-01-01,avenir,DsFreeSus -> DiabetesEpsd,348548
2062-01-01,avenir,DsFreeSus -> DiabetesEpsd,353891
2063-01-01,avenir,DsFreeSus -> DiabetesEpsd,359071
2064-01-01,avenir,DsFreeSus -> DiabetesEpsd,364067
2065-01-01,avenir,DsFreeSus -> DiabetesEpsd,368761
2066-01-01,avenir,DsFreeSus -> DiabetesEpsd,373355
2067-01-01,avenir,DsFreeSus -> DiabetesEpsd,377647
2068-01-01,avenir,DsFreeSus -> DiabetesEpsd,381633
2069-01-01,avenir,DsFreeSus -> DiabetesEpsd,385506
2070-01-01,avenir,DsFreeSus -> DiabetesEpsd,389377
2071-01-01,avenir,DsFreeSus -> DiabetesEpsd,393016
2072-01-01,avenir,DsFreeSus -> DiabetesEpsd,396412
2073-01-01,avenir,DsFreeSus -> DiabetesEpsd,399452
2074-01-01,avenir,DsFreeSus -> DiabetesEpsd,402260
2075-01-01,avenir,DsFreeSus -> DiabetesEpsd,404890
2076-01-01,avenir,DsFreeSus -> DiabetesEpsd,407387
2077-01-01,avenir,DsFreeSus -> DiabetesEpsd,409739
2078-01-01,avenir,DsFreeSus -> DiabetesEpsd,411789
2079-01-01,avenir,DsFreeSus -> DiabetesEpsd,413922
2080-01-01,avenir,DsFreeSus -> DiabetesEpsd,415796
2081-01-01,avenir,DsFreeSus -> DiabetesEpsd,417488
2082-01-01,avenir,DsFreeSus -> DiabetesEpsd,419092
2083-01-01,avenir,DsFreeSus -> DiabetesEpsd,420415
2084-01-01,avenir,DsFreeSus -> DiabetesEpsd,421547
2085-01-01,avenir,DsFreeSus -> DiabetesEpsd,422580
2086-01-01,avenir,DsFreeSus -> DiabetesEpsd,423449
2087-01-01,avenir,DsFreeSus -> DiabetesEpsd,424242
2088-01-01,avenir,DsFreeSus -> DiabetesEpsd,424867
2089-01-01,avenir,DsFreeSus -> DiabetesEpsd,425468
2090-01-01,avenir,DsFreeSus -> DiabetesEpsd,425779
2091-01-01,avenir,DsFreeSus -> DiabetesEpsd,426038
2092-01-01,avenir,DsFreeSus -> DiabetesEpsd,426293
2093-01-01,avenir,DsFreeSus -> DiabetesEpsd,426465
2094-01-01,avenir,DsFreeSus -> DiabetesEpsd,426573
2095-01-01,avenir,DsFreeSus -> DiabetesEpsd,426652
2096-01-01,avenir,DsFreeSus -> DiabetesEpsd,426659
2097-01-01,avenir,DsFreeSus -> DiabetesEpsd,426644
2098-01-01,avenir,DsFreeSus -> DiabetesEpsd,426599
2099-01-01,avenir,DsFreeSus -> DiabetesEpsd,426510
2100-01-01,avenir,DsFreeSus -> DiabetesEpsd,426316
2101-01-01,avenir,DsFreeSus -> DiabetesEpsd,426150
2102-01-01,avenir,DsFreeSus -> DiabetesEpsd,426009
2103-01-01,avenir,DsFreeSus -> DiabetesEpsd,425891
2104-01-01,avenir,DsFreeSus -> DiabetesEpsd,425791
2105-01-01,avenir,DsFreeSus -> DiabetesEpsd,425706
2106-01-01,avenir,DsFreeSus -> DiabetesEpsd,425634
2107-01-01,avenir,DsFreeSus -> DiabetesEpsd,425574
2108-01-01,avenir,DsFreeSus -> DiabetesEpsd,425526
2109-01-01,avenir,DsFreeSus -> DiabetesEpsd,425489
2110-01-01,avenir,DsFreeSus -> DiabetesEpsd,425462
2111-01-01,avenir,DsFreeSus -> DiabetesEpsd,425432
2112-01-01,avenir,DsFreeSus -> DiabetesEpsd,425400
2113-01-01,avenir,DsFreeSus -> DiabetesEpsd,425369
2114-01-01,avenir,DsFreeSus -> DiabetesEpsd,425338
2115-01-01,avenir,DsFreeSus -> DiabetesEpsd,425309
2116-01-01,avenir,DsFreeSus -> DiabetesEpsd,425284
2117-01-01,avenir,DsFreeSus -> DiabetesEpsd,425265
2118-01-01,avenir,DsFreeSus -> DiabetesEpsd,425253
2119-01-01,avenir,DsFreeSus -> DiabetesEpsd,425249
2019-01-01,avenir,DiabetesEpsd,1373038
2020-01-01,avenir,DiabetesEpsd,1420527
2021-01-01,avenir,DiabetesEpsd,1470788
2022-01-01,avenir,DiabetesEpsd,1523627
2023-01-01,avenir,DiabetesEpsd,1579123
2024-01-01,avenir,DiabetesEpsd,1637141
2025-01-01,avenir,DiabetesEpsd,1697648
2026-01-01,avenir,DiabetesEpsd,1760643
2027-01-01,avenir,DiabetesEpsd,1826090
2028-01-01,avenir,DiabetesEpsd,1894114
2029-01-01,avenir,DiabetesEpsd,1964735
2030-01-01,avenir,DiabetesEpsd,2037996
2031-01-01,avenir,DiabetesEpsd,2114095
2032-01-01,avenir,DiabetesEpsd,2193166
2033-01-01,avenir,DiabetesEpsd,2275345
2034-01-01,avenir,DiabetesEpsd,2360544
2035-01-01,avenir,DiabetesEpsd,2448716
2036-01-01,avenir,DiabetesEpsd,2539822
2037-01-01,avenir,DiabetesEpsd,2633723
2038-01-01,avenir,DiabetesEpsd,2730384
2039-01-01,avenir,DiabetesEpsd,2829781
2040-01-01,avenir,DiabetesEpsd,2932069
2041-01-01,avenir,DiabetesEpsd,3036793
2042-01-01,avenir,DiabetesEpsd,3144422
2043-01-01,avenir,DiabetesEpsd,3255116
2044-01-01,avenir,DiabetesEpsd,3368848
2045-01-01,avenir,DiabetesEpsd,3485573
2046-01-01,avenir,DiabetesEpsd,3605082
2047-01-01,avenir,DiabetesEpsd,3727239
2048-01-01,avenir,DiabetesEpsd,3852236
2049-01-01,avenir,DiabetesEpsd,3979437
2050-01-01,avenir,DiabetesEpsd,4108412
2051-01-01,avenir,DiabetesEpsd,4238186
2052-01-01,avenir,DiabetesEpsd,4369033
2053-01-01,avenir,DiabetesEpsd,4500910
2054-01-01,avenir,DiabetesEpsd,4633634
2055-01-01,avenir,DiabetesEpsd,4766853
2056-01-01,avenir,DiabetesEpsd,4900307
2057-01-01,avenir,DiabetesEpsd,5033602
2058-01-01,avenir,DiabetesEpsd,5166667
2059-01-01,avenir,DiabetesEpsd,5298819
2060-01-01,avenir,DiabetesEpsd,5430015
2061-01-01,avenir,DiabetesEpsd,5559981
2062-01-01,avenir,DiabetesEpsd,5688241
2063-01-01,avenir,DiabetesEpsd,5814384
2064-01-01,avenir,DiabetesEpsd,5938230
2065-01-01,avenir,DiabetesEpsd,6059533
2066-01-01,avenir,DiabetesEpsd,6178212
2067-01-01,avenir,DiabetesEpsd,6293904
2068-01-01,avenir,DiabetesEpsd,6406092
2069-01-01,avenir,DiabetesEpsd,6514784
2070-01-01,avenir,DiabetesEpsd,6619755
2071-01-01,avenir,DiabetesEpsd,6720789
2072-01-01,avenir,DiabetesEpsd,6817689
2073-01-01,avenir,DiabetesEpsd,6909853
2074-01-01,avenir,DiabetesEpsd,6997258
2075-01-01,avenir,DiabetesEpsd,7080031
2076-01-01,avenir,DiabetesEpsd,7158382
2077-01-01,avenir,DiabetesEpsd,7232435
2078-01-01,avenir,DiabetesEpsd,7301740
2079-01-01,avenir,DiabetesEpsd,7367269
2080-01-01,avenir,DiabetesEpsd,7428618
2081-01-01,avenir,DiabetesEpsd,7485874
2082-01-01,avenir,DiabetesEpsd,7539332
2083-01-01,avenir,DiabetesEpsd,7588464
2084-01-01,avenir,DiabetesEpsd,7633458
2085-01-01,avenir,DiabetesEpsd,7674805
2086-01-01,avenir,DiabetesEpsd,7712830
2087-01-01,avenir,DiabetesEpsd,7747868
2088-01-01,avenir,DiabetesEpsd,7779391
2089-01-01,avenir,DiabetesEpsd,7808843
2090-01-01,avenir,DiabetesEpsd,7835465
2091-01-01,avenir,DiabetesEpsd,7859287
2092-01-01,avenir,DiabetesEpsd,7880937
2093-01-01,avenir,DiabetesEpsd,7900099
2094-01-01,avenir,DiabetesEpsd,7916810
2095-01-01,avenir,DiabetesEpsd,7931500
2096-01-01,avenir,DiabetesEpsd,7944043
2097-01-01,avenir,DiabetesEpsd,7954889
2098-01-01,avenir,DiabetesEpsd,7964251
2099-01-01,avenir,DiabetesEpsd,7972125
2100-01-01,avenir,DiabetesEpsd,7977846
2101-01-01,avenir,DiabetesEpsd,7981756
2102-01-01,avenir,DiabetesEpsd,7984137
2103-01-01,avenir,DiabetesEpsd,7985227
2104-01-01,avenir,DiabetesEpsd,7985225
2105-01-01,avenir,DiabetesEpsd,7984306
2106-01-01,avenir,DiabetesEpsd,7982635
2107-01-01,avenir,DiabetesEpsd,7980367
2108-01-01,avenir,DiabetesEpsd,7977651
2109-01-01,avenir,DiabetesEpsd,7974628
2110-01-01,avenir,DiabetesEpsd,7971465
2111-01-01,avenir,DiabetesEpsd,7968259
2112-01-01,avenir,DiabetesEpsd,7965091
2113-01-01,avenir,DiabetesEpsd,7962032
2114-01-01,avenir,DiabetesEpsd,7959136
2115-01-01,avenir,DiabetesEpsd,7956446
2116-01-01,avenir,DiabetesEpsd,7954000
2117-01-01,avenir,DiabetesEpsd,7951832
2118-01-01,avenir,DiabetesEpsd,7949970
2119-01-01,avenir,DiabetesEpsd,7948436
2019-01-01,avenir,DiabetesEpsd -> Deceased,4395
2020-01-01,avenir,DiabetesEpsd -> Deceased,4543
2021-01-01,avenir,DiabetesEpsd -> Deceased,4678
2022-01-01,avenir,DiabetesEpsd -> Deceased,4820
2023-01-01,avenir,DiabetesEpsd -> Deceased,4974
2024-01-01,avenir,DiabetesEpsd -> Deceased,5141
2025-01-01,avenir,DiabetesEpsd -> Deceased,5321
2026-01-01,avenir,DiabetesEpsd -> Deceased,5509
2027-01-01,avenir,DiabetesEpsd -> Deceased,5709
2028-01-01,avenir,DiabetesEpsd -> Deceased,5918
2029-01-01,avenir,DiabetesEpsd -> Deceased,6133
2030-01-01,avenir,DiabetesEpsd -> Deceased,6354
2031-01-01,avenir,DiabetesEpsd -> Deceased,6590
2032-01-01,avenir,DiabetesEpsd -> Deceased,6828
2033-01-01,avenir,DiabetesEpsd -> Deceased,7082
2034-01-01,avenir,DiabetesEpsd -> Deceased,7353
2035-01-01,avenir,DiabetesEpsd -> Deceased,7640
2036-01-01,avenir,DiabetesEpsd -> Deceased,7939
2037-01-01,avenir,DiabetesEpsd -> Deceased,8254
2038-01-01,avenir,DiabetesEpsd -> Deceased,8580
2039-01-01,avenir,DiabetesEpsd -> Deceased,8919
2040-01-01,avenir,DiabetesEpsd -> Deceased,9267
2041-01-01,avenir,DiabetesEpsd -> Deceased,9656
2042-01-01,avenir,DiabetesEpsd -> Deceased,10045
2043-01-01,avenir,DiabetesEpsd -> Deceased,10460
2044-01-01,avenir,DiabetesEpsd -> Deceased,10893
2045-01-01,avenir,DiabetesEpsd -> Deceased,11343
2046-01-01,avenir,DiabetesEpsd -> Deceased,11807
2047-01-01,avenir,DiabetesEpsd -> Deceased,12285
2048-01-01,avenir,DiabetesEpsd -> Deceased,12779
2049-01-01,avenir,DiabetesEpsd -> Deceased,13286
2050-01-01,avenir,DiabetesEpsd -> Deceased,13809
2051-01-01,avenir,DiabetesEpsd -> Deceased,14376
2052-01-01,avenir,DiabetesEpsd -> Deceased,14944
2053-01-01,avenir,DiabetesEpsd -> Deceased,15543
2054-01-01,avenir,DiabetesEpsd -> Deceased,16160
2055-01-01,avenir,DiabetesEpsd -> Deceased,16789
2056-01-01,avenir,DiabetesEpsd -> Deceased,17425
2057-01-01,avenir,DiabetesEpsd -> Deceased,18067
2058-01-01,avenir,DiabetesEpsd -> Deceased,18721
2059-01-01,avenir,DiabetesEpsd -> Deceased,19369
2060-01-01,avenir,DiabetesEpsd -> Deceased,20036
2061-01-01,avenir,DiabetesEpsd -> Deceased,20714
2062-01-01,avenir,DiabetesEpsd -> Deceased,21403
2063-01-01,avenir,DiabetesEpsd -> Deceased,22124
2064-01-01,avenir,DiabetesEpsd -> Deceased,22851
2065-01-01,avenir,DiabetesEpsd -> Deceased,23574
2066-01-01,avenir,DiabetesEpsd -> Deceased,24286
2067-01-01,avenir,DiabetesEpsd -> Deceased,24987
2068-01-01,avenir,DiabetesEpsd -> Deceased,25697
2069-01-01,avenir,DiabetesEpsd -> Deceased,26364
2070-01-01,avenir,DiabetesEpsd -> Deceased,27040
2071-01-01,avenir,DiabetesEpsd -> Deceased,27708
2072-01-01,avenir,DiabetesEpsd -> Deceased,28360
2073-01-01,avenir,DiabetesEpsd -> Deceased,29028
2074-01-01,avenir,DiabetesEpsd -> Deceased,29682
2075-01-01,avenir,DiabetesEpsd -> Deceased,30304
2076-01-01,avenir,DiabetesEpsd -> Deceased,30895
2077-01-01,avenir,DiabetesEpsd -> Deceased,31450
2078-01-01,avenir,DiabetesEpsd -> Deceased,31996
2079-01-01,avenir,DiabetesEpsd -> Deceased,32469
2080-01-01,avenir,DiabetesEpsd -> Deceased,32948
2081-01-01,avenir,DiabetesEpsd -> Deceased,33403
2082-01-01,avenir,DiabetesEpsd -> Deceased,33824
2083-01-01,avenir,DiabetesEpsd -> Deceased,34249
2084-01-01,avenir,DiabetesEpsd -> Deceased,34649
2085-01-01,avenir,DiabetesEpsd -> Deceased,35011
2086-01-01,avenir,DiabetesEpsd -> Deceased,35344
2087-01-01,avenir,DiabetesEpsd -> Deceased,35644
2088-01-01,avenir,DiabetesEpsd -> Deceased,35940
2089-01-01,avenir,DiabetesEpsd -> Deceased,36169
2090-01-01,avenir,DiabetesEpsd -> Deceased,36416
2091-01-01,avenir,DiabetesEpsd -> Deceased,36648
2092-01-01,avenir,DiabetesEpsd -> Deceased,36848
2093-01-01,avenir,DiabetesEpsd -> Deceased,37049
2094-01-01,avenir,DiabetesEpsd -> Deceased,37237
2095-01-01,avenir,DiabetesEpsd -> Deceased,37400
2096-01-01,avenir,DiabetesEpsd -> Deceased,37556
2097-01-01,avenir,DiabetesEpsd -> Deceased,37686
2098-01-01,avenir,DiabetesEpsd -> Deceased,37800
2099-01-01,avenir,DiabetesEpsd -> Deceased,37903
2100-01-01,avenir,DiabetesEpsd -> Deceased,38017
2101-01-01,avenir,DiabetesEpsd -> Deceased,38110
2102-01-01,avenir,DiabetesEpsd -> Deceased,38186
2103-01-01,avenir,DiabetesEpsd -> Deceased,38246
2104-01-01,avenir,DiabetesEpsd -> Deceased,38293
2105-01-01,avenir,DiabetesEpsd -> Deceased,38328
2106-01-01,avenir,DiabetesEpsd -> Deceased,38352
2107-01-01,avenir,DiabetesEpsd -> Deceased,38366
2108-01-01,avenir,DiabetesEpsd -> Deceased,38369
2109-01-01,avenir,DiabetesEpsd -> Deceased,38363
2110-01-01,avenir,DiabetesEpsd -> Deceased,38347
2111-01-01,avenir,DiabetesEpsd -> Deceased,38329
2112-01-01,avenir,DiabetesEpsd -> Deceased,38309
2113-01-01,avenir,DiabetesEpsd -> Deceased,38288
2114-01-01,avenir,DiabetesEpsd -> Deceased,38265
2115-01-01,avenir,DiabetesEpsd -> Deceased,38241
2116-01-01,avenir,DiabetesEpsd -> Deceased,38217
2117-01-01,avenir,DiabetesEpsd -> Deceased,38192
2118-01-01,avenir,DiabetesEpsd -> Deceased,38166
2119-01-01,avenir,DiabetesEpsd -> Deceased,38140
2019-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1357
2020-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1401
2021-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1448
2022-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1496
2023-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1548
2024-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1603
2025-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1661
2026-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1722
2027-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1785
2028-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1850
2029-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1919
2030-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,1989
2031-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2067
2032-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2146
2033-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2230
2034-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2318
2035-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2410
2036-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2505
2037-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2604
2038-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2708
2039-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2814
2040-01-01,avenir,DiabetesEpsd -> DiabeticRetinopathy,2926
